trial_number,response,answer,ACCURACY,gesture_presence,self-talk_presence,gesture_axis,ITEM_CODE,LIST,SUBJ,SPATIAL_FIRST,item_axis,DIFFICULTY_with_invalid,difficulty_indicator_without_invalid,correct_deSoto,correct_deSoto_without_invalid,trial_type,validity,comments,File,Begin Time - msec,Begin Time - PAL,End Time - msec,End Time - PAL,Duration - msec,Duration - PAL,GESTURE_PRESENT,SPATIAL_TRIAL,VERTICAL_TRIAL,deSoto_difficulty
17,"""no""","""no""",1,no,NA,NA,029,4,26,0,horizonal,HARD,1,38.3,38.3,non-spatial,valid,occluded hand,CGChains_26_2018-03-13_40-L4.eaf,239784,00:03:59:19,253608,00:04:13:15,13824,00:00:13:20,0,0,0,HARDEST
17,"""no""","""no""",1,no,no,NA,039,2,17,1,horizonal,HARD,1,38.3,38.3,spatial,valid,"slight finger movement, unsure whether it can be considered gesture",CGChains_17_2018-03-10_40-L2.eaf,239967,00:03:59:24,253935,00:04:13:23,13968,00:00:13:24,0,1,0,HARDEST
17,"""no""","""no""",1,yes,NA,lateral,039,2,31,1,horizonal,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_31_2018-03-30_40-L2.eaf,239112,00:03:59:02,253043,00:04:13:01,13931,00:00:13:23,1,1,0,HARDEST
18,"""can't tell""","""can't tell""",1,no,NA,NA,001,7,22,0,vertical,NA_E,NA,61.8,NA,non-spatial,INVALID,ditto,CGChains_22_2018-03-10_40-L7.eaf,251420,00:04:11:10,265380,00:04:25:09,13960,00:00:13:24,0,0,1,NA
18,"""can't tell""","""can't tell""",1,no,NA,NA,001,8,23,0,vertical,NA_E,NA,61.8,NA,non-spatial,INVALID,head gesturing,CGChains_23_2018-03-11_40-L8.eaf,256101,00:04:16:02,269925,00:04:29:23,13824,00:00:13:20,0,0,1,NA
18,"""can't tell""","""can't tell""",1,no,NA,NA,001,7,29,0,vertical,NA_E,NA,61.8,NA,non-spatial,INVALID,NA,CGChains_29_2018-03-29_40-L7.eaf,252272,00:04:12:06,266129,00:04:26:03,13857,00:00:13:21,0,0,1,NA
18,"""can't tell""","""can't tell""",1,no,NA,NA,001,7,36,0,vertical,NA_E,NA,61.8,NA,non-spatial,INVALID,NA,CGChains_36_2018-04-05_40-L7.eaf,256946,00:04:16:23,270673,00:04:30:16,13727,00:00:13:18,0,0,1,NA
18,"""can't tell""","""can't tell""",1,yes,yes,vertical,011,5,20,1,vertical,NA_E,NA,61.8,NA,spatial,INVALID,NA,CGChains_20_2018-03-10_40-L5.eaf,249584,00:04:09:14,263615,00:04:23:15,14031,00:00:14:00,1,1,1,NA
18,"""can't tell""","""can't tell""",1,no,yes,NA,011,6,21,1,vertical,NA_E,NA,61.8,NA,spatial,INVALID,self-talk clealy audible,CGChains_21_2018-03-10_40-L6.eaf,255029,00:04:15:00,269120,00:04:29:03,14091,00:00:14:02,0,1,1,NA
18,"""can't tell""","""can't tell""",1,yes,NA,vertical,011,5,27,1,vertical,NA_E,NA,61.8,NA,spatial,INVALID,NA,CGChains_27_2018-03-14_40-L5.eaf,253913,00:04:13:22,267722,00:04:27:18,13809,00:00:13:20,1,1,1,NA
18,"""can't tell""","""can't tell""",1,yes,NA,vertical,011,6,28,1,vertical,NA_E,NA,61.8,NA,spatial,INVALID,axis vertical but there's also a horizontal shifting,CGChains_28_2018-03-29_40-L6.eaf,251813,00:04:11:20,265754,00:04:25:18,13941,00:00:13:23,1,1,1,NA
18,"""can't tell""","""can't tell""",1,yes,NA,other/unclear,011,5,34,1,vertical,NA_E,NA,61.8,NA,spatial,INVALID,NA,CGChains_34_2018-04-03_40-L5.eaf,250122,00:04:10:03,264026,00:04:24:00,13904,00:00:13:22,1,1,1,NA
18,"""can't tell""","""can't tell""",1,yes,NA,sagittal,011,6,35,1,vertical,NA_E,NA,61.8,NA,spatial,INVALID,NA,CGChains_35_2018-04-03_40-L6.eaf,253117,00:04:13:02,267022,00:04:27:00,13905,00:00:13:22,1,1,1,NA
18,"""can't tell""","""can't tell""",1,no,no,NA,021,3,18,0,horizonal,NA_E,NA,61.8,NA,non-spatial,INVALID,NA,CGChains_18_2018-03-10_40-L3.eaf,251826,00:04:11:20,265789,00:04:25:19,13963,00:00:13:24,0,0,0,NA
18,"""can't tell""","""can't tell""",1,yes,NA,lateral,021,3,25,0,horizonal,NA_E,NA,61.8,NA,non-spatial,INVALID,NA,CGChains_25_2018-03-13_40-L3.eaf,253538,00:04:13:13,267338,00:04:27:08,13800,00:00:13:20,1,0,0,NA
18,"""can't tell""","""can't tell""",1,no,NA,NA,021,4,26,0,horizonal,NA_E,NA,61.8,NA,non-spatial,INVALID,occluded hand,CGChains_26_2018-03-13_40-L4.eaf,253804,00:04:13:20,267628,00:04:27:15,13824,00:00:13:20,0,0,0,NA
18,"""can't tell""","""can't tell""",1,yes,NA,other/unclear,021,3,32,0,horizonal,NA_E,NA,61.8,NA,non-spatial,INVALID,NA,CGChains_32_2018-04-02_40-L3.eaf,253047,00:04:13:01,266870,00:04:26:21,13823,00:00:13:20,1,0,0,NA
18,"""can't tell""","""can't tell""",1,no,no,NA,031,1,14,1,horizonal,NA_E,NA,61.8,NA,spatial,valid,NA,CGChains_14_2018-03-09_40-L1.eaf,257350,00:04:17:08,271332,00:04:31:08,13982,00:00:13:24,0,1,0,NA
18,"""can't tell""","""can't tell""",1,no,no,NA,031,1,15,1,horizonal,NA_E,NA,61.8,NA,spatial,valid,NA,CGChains_15_2018-03-09_40-L1.eaf,258404,00:04:18:10,272323,00:04:32:08,13919,00:00:13:22,0,1,0,NA
18,"""can't tell""","""can't tell""",1,yes,no,other/unclear,031,1,16,1,horizonal,NA_E,NA,61.8,NA,spatial,valid,NA,CGChains_16_2018-03-09_40-L1.eaf,257532,00:04:17:13,271581,00:04:31:14,14049,00:00:14:01,1,1,0,NA
18,"""can't tell""","""can't tell""",1,no,no,NA,031,2,17,1,horizonal,NA_E,NA,61.8,NA,spatial,valid,NA,CGChains_17_2018-03-10_40-L2.eaf,253982,00:04:13:24,268095,00:04:28:02,14113,00:00:14:02,0,1,0,NA
19,"""yes""","""yes""",1,no,NA,NA,003,7,22,0,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_22_2018-03-10_40-L7.eaf,265560,00:04:25:14,279560,00:04:39:14,14000,00:00:14:00,0,0,1,EASY
19,"""yes""","""yes""",1,no,NA,NA,003,7,29,0,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_29_2018-03-29_40-L7.eaf,266331,00:04:26:08,280093,00:04:40:02,13762,00:00:13:19,0,0,1,EASY
19,"""yes""","""yes""",1,no,NA,NA,003,7,36,0,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_36_2018-04-05_40-L7.eaf,270990,00:04:30:24,284809,00:04:44:20,13819,00:00:13:20,0,0,1,EASY
19,"""yes""","""yes""",1,yes,yes,vertical,013,5,20,1,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_20_2018-03-10_40-L5.eaf,263748,00:04:23:18,277718,00:04:37:17,13970,00:00:13:24,1,1,1,EASY
19,"""yes""","""yes""",1,yes,NA,vertical,013,5,27,1,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_27_2018-03-14_40-L5.eaf,267908,00:04:27:22,281670,00:04:41:16,13762,00:00:13:19,1,1,1,EASY
19,"""yes""","""yes""",1,yes,NA,other/unclear,013,5,34,1,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_34_2018-04-03_40-L5.eaf,264169,00:04:24:04,278074,00:04:38:01,13905,00:00:13:22,1,1,1,EASY
19,"""yes""","""yes""",1,no,no,NA,023,3,18,0,horizonal,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_18_2018-03-10_40-L3.eaf,265875,00:04:25:21,279974,00:04:39:24,14099,00:00:14:02,0,0,0,EASY
19,"""yes""","""yes""",1,yes,NA,lateral,023,3,25,0,horizonal,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_25_2018-03-13_40-L3.eaf,267558,00:04:27:13,281518,00:04:41:12,13960,00:00:13:24,1,0,0,EASY
19,"""yes""","""yes""",1,no,no,NA,033,1,14,1,horizonal,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_14_2018-03-09_40-L1.eaf,271399,00:04:31:09,285454,00:04:45:11,14055,00:00:14:01,0,1,0,EASY
19,"""yes""","""yes""",1,no,no,NA,033,1,15,1,horizonal,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_15_2018-03-09_40-L1.eaf,272486,00:04:32:12,286378,00:04:46:09,13892,00:00:13:22,0,1,0,EASY
19,"""yes""","""yes""",1,yes,no,other/unclear,033,1,16,1,horizonal,EASY,0,60.5,60.5,spatial,valid,"marking axis as other, yet sybols being traced are placed along lateral axis",CGChains_16_2018-03-09_40-L1.eaf,271694,00:04:31:17,286645,00:04:46:16,14951,00:00:14:23,1,1,0,EASY
19,"""yes""","""yes""",1,yes,NA,vertical,005,8,23,0,vertical,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_23_2018-03-11_40-L8.eaf,270128,00:04:30:03,284187,00:04:44:04,14059,00:00:14:01,1,0,1,HARDEST
19,"""yes""","""yes""",1,no,NA,NA,005,8,30,0,vertical,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_30_2018-03-30_40-L8.eaf,266723,00:04:26:18,280339,00:04:40:08,13616,00:00:13:15,0,0,1,HARDEST
19,"""yes""","""yes""",1,yes,NA,other/unclear,005,8,37,0,vertical,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_37_2018-04-05_40-L8.eaf,269429,00:04:29:10,283334,00:04:43:08,13905,00:00:13:22,1,0,1,HARDEST
19,"""yes""","""yes""",1,no,yes,NA,015,6,21,1,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_21_2018-03-10_40-L6.eaf,269194,00:04:29:04,283315,00:04:43:07,14121,00:00:14:03,0,1,1,HARDEST
19,"""yes""","""yes""",1,yes,NA,vertical,015,6,28,1,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_28_2018-03-29_40-L6.eaf,265951,00:04:25:23,279716,00:04:39:17,13765,00:00:13:19,1,1,1,HARDEST
19,"""yes""","""yes""",1,yes,NA,sagittal,015,6,35,1,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_35_2018-04-03_40-L6.eaf,267116,00:04:27:02,281116,00:04:41:02,14000,00:00:14:00,1,1,1,HARDEST
19,"""yes""","""yes""",1,no,no,NA,025,4,19,0,horizonal,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_19_2018-03-10_40-L4.eaf,266827,00:04:26:20,280894,00:04:40:22,14067,00:00:14:01,0,0,0,HARDEST
19,"""yes""","""yes""",1,no,NA,NA,025,4,26,0,horizonal,HARD,1,38.3,38.3,non-spatial,valid,occluded hand,CGChains_26_2018-03-13_40-L4.eaf,267822,00:04:27:20,281940,00:04:41:23,14118,00:00:14:02,0,0,0,HARDEST
19,"""yes""","""yes""",1,no,no,NA,035,2,17,1,horizonal,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_17_2018-03-10_40-L2.eaf,268128,00:04:28:03,282209,00:04:42:05,14081,00:00:14:02,0,1,0,HARDEST
19,"""yes""","""yes""",1,yes,NA,lateral,035,2,24,1,horizonal,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_24_2018-03-11_40-L2.eaf,270059,00:04:30:01,284024,00:04:44:00,13965,00:00:13:24,1,1,0,HARDEST
19,"""yes""","""yes""",1,yes,NA,lateral,035,2,31,1,horizonal,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_31_2018-03-30_40-L2.eaf,267308,00:04:27:07,281067,00:04:41:01,13759,00:00:13:18,1,1,0,HARDEST
20,"""yes""","""yes""",1,yes,NA,vertical,003,8,23,0,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_23_2018-03-11_40-L8.eaf,284383,00:04:44:09,297677,00:04:57:16,13294,00:00:13:07,1,0,1,EASY
20,"""yes""","""yes""",1,no,NA,NA,003,8,30,0,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_30_2018-03-30_40-L8.eaf,280684,00:04:40:17,293454,00:04:53:11,12770,00:00:12:19,0,0,1,EASY
20,"""yes""","""yes""",1,yes,NA,other/unclear,003,8,37,0,vertical,EASY,0,60.5,60.5,non-spatial,valid,"changed answer twice:yes, no, yes",CGChains_37_2018-04-05_40-L8.eaf,283476,00:04:43:11,297095,00:04:57:02,13619,00:00:13:15,1,0,1,EASY
20,"""yes""","""yes""",1,no,yes,NA,013,6,21,1,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_21_2018-03-10_40-L6.eaf,283404,00:04:43:10,296313,00:04:56:07,12909,00:00:12:22,0,1,1,EASY
20,"""yes""","""yes""",1,yes,NA,vertical,013,6,28,1,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_28_2018-03-29_40-L6.eaf,279943,00:04:39:23,292943,00:04:52:23,13000,00:00:13:00,1,1,1,EASY
20,"""yes""","""yes""",1,yes,NA,sagittal,013,6,35,1,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_35_2018-04-03_40-L6.eaf,281259,00:04:41:06,295020,00:04:55:00,13761,00:00:13:19,1,1,1,EASY
20,"""yes""","""yes""",1,no,NA,NA,023,4,26,0,horizonal,EASY,0,60.5,60.5,non-spatial,valid,occluded hand,CGChains_26_2018-03-13_40-L4.eaf,282166,00:04:42:04,295166,00:04:55:04,13000,00:00:13:00,0,0,0,EASY
20,"""yes""","""yes""",1,no,NA,NA,023,4,33,0,horizonal,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_33_2018-04-02_40-L4.eaf,282117,00:04:42:02,295352,00:04:55:08,13235,00:00:13:05,0,0,0,EASY
20,"""yes""","""yes""",1,no,no,NA,033,2,17,1,horizonal,EASY,0,60.5,60.5,spatial,valid,not entirely confident about gesture absence d/t movement of right thumb; self-talk also unclear but appears to be absent,CGChains_17_2018-03-10_40-L2.eaf,282258,00:04:42:06,295564,00:04:55:14,13306,00:00:13:07,0,1,0,EASY
20,"""yes""","""yes""",1,yes,NA,lateral,033,2,24,1,horizonal,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_24_2018-03-11_40-L2.eaf,284162,00:04:44:04,297955,00:04:57:23,13793,00:00:13:19,1,1,0,EASY
20,"""yes""","""yes""",1,yes,NA,lateral,033,2,31,1,horizonal,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_31_2018-03-30_40-L2.eaf,281202,00:04:41:05,294271,00:04:54:06,13069,00:00:13:01,1,1,0,EASY
20,"""yes""","""yes""",1,no,NA,NA,005,7,22,0,vertical,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_22_2018-03-10_40-L7.eaf,279720,00:04:39:18,293280,00:04:53:07,13560,00:00:13:14,0,0,1,HARDEST
20,"""yes""","""yes""",1,no,NA,NA,005,7,29,0,vertical,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_29_2018-03-29_40-L7.eaf,280253,00:04:40:06,293015,00:04:53:00,12762,00:00:12:19,0,0,1,HARDEST
20,"""yes""","""yes""",1,no,NA,NA,005,7,36,0,vertical,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_36_2018-04-05_40-L7.eaf,284990,00:04:44:24,297990,00:04:57:24,13000,00:00:13:00,0,0,1,HARDEST
20,"""yes""","""yes""",1,yes,yes,vertical,015,5,20,1,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_20_2018-03-10_40-L5.eaf,277791,00:04:37:19,290943,00:04:50:23,13152,00:00:13:03,1,1,1,HARDEST
20,"""yes""","""yes""",1,yes,NA,vertical,015,5,27,1,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_27_2018-03-14_40-L5.eaf,281876,00:04:41:21,295066,00:04:55:01,13190,00:00:13:04,1,1,1,HARDEST
20,"""yes""","""yes""",1,yes,NA,other/unclear,015,5,34,1,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_34_2018-04-03_40-L5.eaf,278216,00:04:38:05,291930,00:04:51:23,13714,00:00:13:17,1,1,1,HARDEST
20,"""yes""","""yes""",1,no,no,NA,025,3,18,0,horizonal,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_18_2018-03-10_40-L3.eaf,280036,00:04:40:00,293357,00:04:53:08,13321,00:00:13:08,0,0,0,HARDEST
20,"""yes""","""yes""",1,yes,NA,lateral,025,3,25,0,horizonal,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_25_2018-03-13_40-L3.eaf,281658,00:04:41:16,293938,00:04:53:23,12280,00:00:12:07,1,0,0,HARDEST
20,"""yes""","""yes""",1,yes,NA,lateral,025,3,32,0,horizonal,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_32_2018-04-02_40-L3.eaf,281185,00:04:41:04,294009,00:04:54:00,12824,00:00:12:20,1,0,0,HARDEST
20,"""yes""","""yes""",1,no,no,NA,035,1,14,1,horizonal,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_14_2018-03-09_40-L1.eaf,285539,00:04:45:13,299817,00:04:59:20,14278,00:00:14:06,0,1,0,HARDEST
20,"""yes""","""yes""",1,yes,no,other/unclear,035,1,16,1,horizonal,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_16_2018-03-09_40-L1.eaf,286768,00:04:46:19,299865,00:04:59:21,13097,00:00:13:02,1,1,0,HARDEST
21,"""yes""","""yes""",1,no,no,NA,002,1,14,1,vertical,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_14_2018-03-09_40-L1.eaf,398046,00:06:38:01,412028,00:06:52:00,13982,00:00:13:24,0,0,1,EASIEST
21,"""yes""","""yes""",1,no,no,NA,002,1,15,1,vertical,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_15_2018-03-09_40-L1.eaf,358972,00:05:58:24,372945,00:06:12:23,13973,00:00:13:24,0,0,1,EASIEST
21,"""yes""","""yes""",1,no,no,NA,002,1,16,1,vertical,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_16_2018-03-09_40-L1.eaf,410516,00:06:50:12,424443,00:07:04:11,13927,00:00:13:23,0,0,1,EASIEST
21,"""yes""","""yes""",1,no,no,NA,012,3,18,0,vertical,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_18_2018-03-10_40-L3.eaf,368937,00:06:08:23,382987,00:06:22:24,14050,00:00:14:01,0,1,1,EASIEST
21,"""yes""","""yes""",1,yes,NA,lateral,012,3,25,0,vertical,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_25_2018-03-13_40-L3.eaf,388756,00:06:28:18,402810,00:06:42:20,14054,00:00:14:01,1,1,1,EASIEST
21,"""yes""","""yes""",1,yes,NA,other/unclear,012,3,32,0,vertical,EASY,0,61.8,61.8,spatial,valid,obstructed gesture,CGChains_32_2018-04-02_40-L3.eaf,376761,00:06:16:19,390644,00:06:30:16,13883,00:00:13:22,1,1,1,EASIEST
21,"""yes""","""yes""",1,yes,yes,lateral,022,5,20,1,horizonal,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_20_2018-03-10_40-L5.eaf,367710,00:06:07:17,381488,00:06:21:12,13778,00:00:13:19,1,0,0,EASIEST
21,"""yes""","""yes""",1,yes,NA,lateral,022,5,27,1,horizonal,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_27_2018-03-14_40-L5.eaf,375381,00:06:15:09,389047,00:06:29:01,13666,00:00:13:16,1,0,0,EASIEST
21,"""yes""","""yes""",1,no,NA,NA,022,5,34,1,horizonal,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_34_2018-04-03_40-L5.eaf,343405,00:05:43:10,357404,00:05:57:10,13999,00:00:13:24,0,0,0,EASIEST
21,"""yes""","""yes""",1,no,NA,NA,032,7,22,0,horizonal,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_22_2018-03-10_40-L7.eaf,346218,00:05:46:05,360218,00:06:00:05,14000,00:00:14:00,0,1,0,EASIEST
21,"""yes""","""yes""",1,no,NA,NA,032,7,29,0,horizonal,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_29_2018-03-29_40-L7.eaf,338198,00:05:38:04,352151,00:05:52:03,13953,00:00:13:23,0,1,0,EASIEST
21,"""yes""","""yes""",1,no,NA,NA,032,7,36,0,horizonal,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_36_2018-04-05_40-L7.eaf,342071,00:05:42:01,356071,00:05:56:01,14000,00:00:14:00,0,1,0,EASIEST
21,"""yes""","""yes""",1,no,no,NA,004,2,17,1,vertical,HARD,1,41.5,41.5,non-spatial,valid,"looks like a small gesture, but unclear; might be sagittal",CGChains_17_2018-03-10_40-L2.eaf,351547,00:05:51:13,365676,00:06:05:16,14129,00:00:14:03,0,0,1,HARD
21,"""yes""","""yes""",1,yes,NA,vertical,004,2,24,1,vertical,HARD,1,41.5,41.5,non-spatial,valid,then doubted correctness of answer,CGChains_24_2018-03-11_40-L2.eaf,362303,00:06:02:07,375918,00:06:15:22,13615,00:00:13:15,1,0,1,HARD
21,"""yes""","""yes""",1,yes,NA,lateral,004,2,31,1,vertical,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_31_2018-03-30_40-L2.eaf,360142,00:06:00:03,373907,00:06:13:22,13765,00:00:13:19,1,0,1,HARD
21,"""yes""","""yes""",1,no,no,NA,014,4,19,0,vertical,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_19_2018-03-10_40-L4.eaf,349026,00:05:49:00,363026,00:06:03:00,14000,00:00:14:00,0,1,1,HARD
21,"""yes""","""yes""",1,no,NA,NA,014,4,26,0,vertical,HARD,1,41.5,41.5,spatial,valid,occluded hand,CGChains_26_2018-03-13_40-L4.eaf,354303,00:05:54:07,368127,00:06:08:03,13824,00:00:13:20,0,1,1,HARD
21,"""yes""","""yes""",1,no,NA,NA,014,4,33,0,vertical,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_33_2018-04-02_40-L4.eaf,341764,00:05:41:19,355587,00:05:55:14,13823,00:00:13:20,0,1,1,HARD
21,"""yes""","""yes""",1,no,yes,NA,024,6,21,1,horizonal,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_21_2018-03-10_40-L6.eaf,349357,00:05:49:08,363595,00:06:03:14,14238,00:00:14:05,0,0,0,HARD
21,"""yes""","""yes""",1,yes,NA,lateral,034,8,23,0,horizonal,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_23_2018-03-11_40-L8.eaf,373048,00:06:13:01,387270,00:06:27:06,14222,00:00:14:05,1,1,0,HARD
21,"""yes""","""yes""",1,yes,NA,lateral,034,8,30,0,horizonal,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_30_2018-03-30_40-L8.eaf,360690,00:06:00:17,374690,00:06:14:17,14000,00:00:14:00,1,1,0,HARD
21,"""yes""","""yes""",1,yes,NA,lateral,034,8,37,0,horizonal,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_37_2018-04-05_40-L8.eaf,367816,00:06:07:20,381673,00:06:21:16,13857,00:00:13:21,1,1,0,HARD
22,"""no""","""no""",1,no,no,NA,006,2,17,1,vertical,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_17_2018-03-10_40-L2.eaf,365741,00:06:05:18,379773,00:06:19:19,14032,00:00:14:00,0,0,1,EASIEST
22,"""no""","""no""",1,yes,NA,vertical,006,2,24,1,vertical,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_24_2018-03-11_40-L2.eaf,376179,00:06:16:04,390256,00:06:30:06,14077,00:00:14:01,1,0,1,EASIEST
22,"""no""","""no""",1,yes,NA,vertical,006,2,31,1,vertical,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_31_2018-03-30_40-L2.eaf,374073,00:06:14:01,388073,00:06:28:01,14000,00:00:14:00,1,0,1,EASIEST
22,"""no""","""no""",1,no,no,NA,016,4,19,0,vertical,EASY,0,61.8,61.8,spatial,valid,hint of gesture (not coded),CGChains_19_2018-03-10_40-L4.eaf,363206,00:06:03:05,377158,00:06:17:03,13952,00:00:13:23,0,1,1,EASIEST
22,"""no""","""no""",1,no,NA,NA,016,4,26,0,vertical,EASY,0,61.8,61.8,spatial,valid,occluded hand,CGChains_26_2018-03-13_40-L4.eaf,368445,00:06:08:11,382327,00:06:22:08,13882,00:00:13:22,0,1,1,EASIEST
22,"""no""","""no""",1,no,NA,NA,016,4,33,0,vertical,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_33_2018-04-02_40-L4.eaf,355764,00:05:55:19,369705,00:06:09:17,13941,00:00:13:23,0,1,1,EASIEST
22,"""no""","""no""",1,no,yes,NA,026,6,21,1,horizonal,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_21_2018-03-10_40-L6.eaf,363755,00:06:03:18,377612,00:06:17:15,13857,00:00:13:21,0,0,0,EASIEST
22,"""no""","""no""",1,yes,NA,lateral,026,6,28,1,horizonal,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_28_2018-03-29_40-L6.eaf,378468,00:06:18:11,392291,00:06:32:07,13823,00:00:13:20,1,0,0,EASIEST
22,"""no""","""no""",1,yes,NA,sagittal,026,6,35,1,horizonal,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_35_2018-04-03_40-L6.eaf,351891,00:05:51:22,365796,00:06:05:19,13905,00:00:13:22,1,0,0,EASIEST
22,"""no""","""no""",1,yes,NA,lateral,036,8,23,0,horizonal,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_23_2018-03-11_40-L8.eaf,387601,00:06:27:15,401045,00:06:41:01,13444,00:00:13:11,1,1,0,EASIEST
22,"""no""","""no""",1,no,NA,NA,036,8,30,0,horizonal,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_30_2018-03-30_40-L8.eaf,374913,00:06:14:22,388682,00:06:28:17,13769,00:00:13:19,0,1,0,EASIEST
22,"""no""","""no""",1,yes,NA,lateral,036,8,37,0,horizonal,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_37_2018-04-05_40-L8.eaf,381894,00:06:21:22,395817,00:06:35:20,13923,00:00:13:23,1,1,0,EASIEST
22,"""no""","""no""",1,no,no,NA,008,1,14,1,vertical,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_14_2018-03-09_40-L1.eaf,412076,00:06:52:01,426187,00:07:06:04,14111,00:00:14:02,0,0,1,HARD
22,"""no""","""no""",1,no,no,NA,008,1,16,1,vertical,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_16_2018-03-09_40-L1.eaf,424566,00:07:04:14,438566,00:07:18:14,14000,00:00:14:00,0,0,1,HARD
22,"""no""","""no""",1,no,no,NA,018,3,18,0,vertical,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_18_2018-03-10_40-L3.eaf,383073,00:06:23:01,397233,00:06:37:05,14160,00:00:14:04,0,1,1,HARD
22,"""no""","""no""",1,yes,NA,lateral,018,3,25,0,vertical,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_25_2018-03-13_40-L3.eaf,402934,00:06:42:23,416907,00:06:56:22,13973,00:00:13:24,1,1,1,HARD
22,"""no""","""no""",1,yes,NA,other/unclear,018,3,32,0,vertical,HARD,1,41.5,41.5,spatial,valid,occluded but clearly present,CGChains_32_2018-04-02_40-L3.eaf,390816,00:06:30:20,404757,00:06:44:18,13941,00:00:13:23,1,1,1,HARD
22,"""no""","""no""",1,yes,yes,lateral,028,5,20,1,horizonal,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_20_2018-03-10_40-L5.eaf,381637,00:06:21:15,395780,00:06:35:19,14143,00:00:14:03,1,0,0,HARD
